protein_id,model,unique_id,pre_gap_filter_count,post_gap_filter_count,seen_count,not_seen_count,file_path,S3
NP_005441.1,EVE,NP_005441.1_EVE_snv_gf_24558,1885,1546,106,1440,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005441.1_EVE_snv_gf_24558.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005441.1_EVE_snv_gf_24558.csv
NP_001060.1,EVE,NP_001060.1_EVE_snv_gf_24562,3471,3248,46,3202,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001060.1_EVE_snv_gf_24562.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001060.1_EVE_snv_gf_24562.csv
NP_002270.1,EVE,NP_002270.1_EVE_snv_gf_24566,3265,2648,248,2400,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_002270.1_EVE_snv_gf_24566.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_002270.1_EVE_snv_gf_24566.csv
NP_055963.2,EVE,NP_055963.2_EVE_snv_gf_24581,10694,6407,559,5848,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055963.2_EVE_snv_gf_24581.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055963.2_EVE_snv_gf_24581.csv
NP_003186.1,EVE,NP_003186.1_EVE_snv_gf_24583,2414,1744,132,1612,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003186.1_EVE_snv_gf_24583.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003186.1_EVE_snv_gf_24583.csv
NP_001287779.1,EVE,NP_001287779.1_EVE_snv_gf_24589,9139,7408,475,6933,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001287779.1_EVE_snv_gf_24589.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001287779.1_EVE_snv_gf_24589.csv
NP_002365.3,EVE,NP_002365.3_EVE_snv_gf_24591,14485,11329,919,10410,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_002365.3_EVE_snv_gf_24591.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_002365.3_EVE_snv_gf_24591.csv
NP_000388.2,EVE,NP_000388.2_EVE_snv_gf_24595,4470,2269,89,2180,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000388.2_EVE_snv_gf_24595.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000388.2_EVE_snv_gf_24595.csv
NP_004439.2,EVE,NP_004439.2_EVE_snv_gf_24602,9937,7978,539,7439,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004439.2_EVE_snv_gf_24602.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004439.2_EVE_snv_gf_24602.csv
NP_741960.1,EVE,NP_741960.1_EVE_snv_gf_24614,3771,2054,46,2008,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_741960.1_EVE_snv_gf_24614.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_741960.1_EVE_snv_gf_24614.csv
NP_001139554.1,EVE,NP_001139554.1_EVE_snv_gf_24616,2757,2645,286,2359,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001139554.1_EVE_snv_gf_24616.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001139554.1_EVE_snv_gf_24616.csv
NP_000598.2,EVE,NP_000598.2_EVE_snv_gf_24620,1545,1304,118,1186,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000598.2_EVE_snv_gf_24620.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000598.2_EVE_snv_gf_24620.csv
NP_054753.1,EVE,NP_054753.1_EVE_snv_gf_24627,1599,1185,53,1132,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_054753.1_EVE_snv_gf_24627.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_054753.1_EVE_snv_gf_24627.csv
NP_001306086.1,EVE,NP_001306086.1_EVE_snv_gf_24629,1004,736,40,696,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001306086.1_EVE_snv_gf_24629.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001306086.1_EVE_snv_gf_24629.csv
NP_065979.1,EVE,NP_065979.1_EVE_snv_gf_24632,9742,7893,432,7461,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065979.1_EVE_snv_gf_24632.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_065979.1_EVE_snv_gf_24632.csv
NP_945344.1,EVE,NP_945344.1_EVE_snv_gf_24634,3354,2709,223,2486,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_945344.1_EVE_snv_gf_24634.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_945344.1_EVE_snv_gf_24634.csv
NP_694989.2,EVE,NP_694989.2_EVE_snv_gf_24638,4340,2345,170,2175,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_694989.2_EVE_snv_gf_24638.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_694989.2_EVE_snv_gf_24638.csv
NP_001186710.1,EVE,NP_001186710.1_EVE_snv_gf_24642,4588,3710,295,3415,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001186710.1_EVE_snv_gf_24642.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001186710.1_EVE_snv_gf_24642.csv
NP_005901.2,EVE,NP_005901.2_EVE_snv_gf_24650,3524,2145,144,2001,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005901.2_EVE_snv_gf_24650.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005901.2_EVE_snv_gf_24650.csv
NP_004238.3,EVE,NP_004238.3_EVE_snv_gf_24652,7622,6484,351,6133,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004238.3_EVE_snv_gf_24652.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004238.3_EVE_snv_gf_24652.csv
NP_001004453.2,EVE,NP_001004453.2_EVE_snv_gf_24666,2560,2478,189,2289,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001004453.2_EVE_snv_gf_24666.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001004453.2_EVE_snv_gf_24666.csv
NP_001171818.1,EVE,NP_001171818.1_EVE_snv_gf_24670,2931,2391,178,2213,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001171818.1_EVE_snv_gf_24670.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001171818.1_EVE_snv_gf_24670.csv
NP_115766.3,EVE,NP_115766.3_EVE_snv_gf_24679,2342,1371,109,1262,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115766.3_EVE_snv_gf_24679.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115766.3_EVE_snv_gf_24679.csv
NP_078941.2,EVE,NP_078941.2_EVE_snv_gf_24690,4074,3664,106,3558,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_078941.2_EVE_snv_gf_24690.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_078941.2_EVE_snv_gf_24690.csv
NP_112220.2,EVE,NP_112220.2_EVE_snv_gf_24692,6829,4794,348,4446,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_112220.2_EVE_snv_gf_24692.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_112220.2_EVE_snv_gf_24692.csv
NP_006657.1,EVE,NP_006657.1_EVE_snv_gf_24696,3748,3512,253,3259,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006657.1_EVE_snv_gf_24696.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006657.1_EVE_snv_gf_24696.csv
NP_116250.3,EVE,NP_116250.3_EVE_snv_gf_24698,5281,4237,282,3955,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_116250.3_EVE_snv_gf_24698.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_116250.3_EVE_snv_gf_24698.csv
NP_000213.1,EVE,NP_000213.1_EVE_snv_gf_24701,7728,5096,317,4779,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000213.1_EVE_snv_gf_24701.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000213.1_EVE_snv_gf_24701.csv
NP_036579.2,EVE,NP_036579.2_EVE_snv_gf_24703,9912,7674,518,7156,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036579.2_EVE_snv_gf_24703.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036579.2_EVE_snv_gf_24703.csv
NP_001073945.1,EVE,NP_001073945.1_EVE_snv_gf_24707,2340,1325,122,1203,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001073945.1_EVE_snv_gf_24707.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001073945.1_EVE_snv_gf_24707.csv
NP_063940.1,EVE,NP_063940.1_EVE_snv_gf_24721,1906,1683,126,1557,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_063940.1_EVE_snv_gf_24721.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_063940.1_EVE_snv_gf_24721.csv
NP_004551.2,EVE,NP_004551.2_EVE_snv_gf_24723,7474,4697,435,4262,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004551.2_EVE_snv_gf_24723.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004551.2_EVE_snv_gf_24723.csv
NP_612147.1,EVE,NP_612147.1_EVE_snv_gf_24737,3910,2217,157,2060,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_612147.1_EVE_snv_gf_24737.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_612147.1_EVE_snv_gf_24737.csv
NP_004914.2,EVE,NP_004914.2_EVE_snv_gf_24743,3954,2984,230,2754,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004914.2_EVE_snv_gf_24743.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004914.2_EVE_snv_gf_24743.csv
NP_001157281.1,EVE,NP_001157281.1_EVE_snv_gf_24747,15724,14844,1311,13533,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001157281.1_EVE_snv_gf_24747.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001157281.1_EVE_snv_gf_24747.csv
NP_653244.2,EVE,NP_653244.2_EVE_snv_gf_24751,5423,4549,344,4205,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_653244.2_EVE_snv_gf_24751.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_653244.2_EVE_snv_gf_24751.csv
NP_919260.2,EVE,NP_919260.2_EVE_snv_gf_24760,2376,1568,207,1361,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_919260.2_EVE_snv_gf_24760.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_919260.2_EVE_snv_gf_24760.csv
NP_036382.2,EVE,NP_036382.2_EVE_snv_gf_24769,1585,1310,76,1234,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036382.2_EVE_snv_gf_24769.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036382.2_EVE_snv_gf_24769.csv
NP_660286.1,EVE,NP_660286.1_EVE_snv_gf_24779,4187,2023,136,1887,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_660286.1_EVE_snv_gf_24779.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_660286.1_EVE_snv_gf_24779.csv
NP_001104792.1,EVE,NP_001104792.1_EVE_snv_gf_24781,7196,4485,407,4078,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001104792.1_EVE_snv_gf_24781.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001104792.1_EVE_snv_gf_24781.csv
NP_000632.1,EVE,NP_000632.1_EVE_snv_gf_24786,1696,1524,174,1350,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000632.1_EVE_snv_gf_24786.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000632.1_EVE_snv_gf_24786.csv
NP_055945.2,EVE,NP_055945.2_EVE_snv_gf_24790,10141,7784,508,7276,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055945.2_EVE_snv_gf_24790.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_055945.2_EVE_snv_gf_24790.csv
NP_036413.1,EVE,NP_036413.1_EVE_snv_gf_24802,5099,3019,118,2901,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036413.1_EVE_snv_gf_24802.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_036413.1_EVE_snv_gf_24802.csv
NP_000530.1,EVE,NP_000530.1_EVE_snv_gf_24804,2655,2200,194,2006,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000530.1_EVE_snv_gf_24804.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000530.1_EVE_snv_gf_24804.csv
NP_003051.1,EVE,NP_003051.1_EVE_snv_gf_24810,4530,3368,300,3068,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003051.1_EVE_snv_gf_24810.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_003051.1_EVE_snv_gf_24810.csv
NP_116027.2,EVE,NP_116027.2_EVE_snv_gf_24814,3848,2281,148,2133,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_116027.2_EVE_snv_gf_24814.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_116027.2_EVE_snv_gf_24814.csv
NP_001244222.1,EVE,NP_001244222.1_EVE_snv_gf_24816,3564,2778,109,2669,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001244222.1_EVE_snv_gf_24816.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001244222.1_EVE_snv_gf_24816.csv
NP_056019.1,EVE,NP_056019.1_EVE_snv_gf_24818,12930,11831,1131,10700,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_056019.1_EVE_snv_gf_24818.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_056019.1_EVE_snv_gf_24818.csv
NP_001137140.1,EVE,NP_001137140.1_EVE_snv_gf_24825,4280,3620,234,3386,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001137140.1_EVE_snv_gf_24825.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001137140.1_EVE_snv_gf_24825.csv
NP_057457.1,EVE,NP_057457.1_EVE_snv_gf_24827,3287,2227,404,1823,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_057457.1_EVE_snv_gf_24827.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_057457.1_EVE_snv_gf_24827.csv
NP_001185709.1,EVE,NP_001185709.1_EVE_snv_gf_24838,1496,1330,50,1280,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001185709.1_EVE_snv_gf_24838.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001185709.1_EVE_snv_gf_24838.csv
NP_060828.2,EVE,NP_060828.2_EVE_snv_gf_24846,5761,4138,344,3794,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_060828.2_EVE_snv_gf_24846.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_060828.2_EVE_snv_gf_24846.csv
NP_005039.1,EVE,NP_005039.1_EVE_snv_gf_24852,4344,2861,293,2568,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005039.1_EVE_snv_gf_24852.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_005039.1_EVE_snv_gf_24852.csv
NP_000084.3,EVE,NP_000084.3_EVE_snv_gf_24854,14195,9826,751,9075,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000084.3_EVE_snv_gf_24854.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_000084.3_EVE_snv_gf_24854.csv
NP_001182399.1,EVE,NP_001182399.1_EVE_snv_gf_24856,6269,4598,198,4400,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001182399.1_EVE_snv_gf_24856.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001182399.1_EVE_snv_gf_24856.csv
NP_919288.2,EVE,NP_919288.2_EVE_snv_gf_24860,8139,5095,532,4563,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_919288.2_EVE_snv_gf_24860.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_919288.2_EVE_snv_gf_24860.csv
NP_001155047.1,EVE,NP_001155047.1_EVE_snv_gf_24870,5245,4730,299,4431,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001155047.1_EVE_snv_gf_24870.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001155047.1_EVE_snv_gf_24870.csv
NP_665803.2,EVE,NP_665803.2_EVE_snv_gf_24880,8383,5766,466,5300,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_665803.2_EVE_snv_gf_24880.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_665803.2_EVE_snv_gf_24880.csv
NP_938033.1,EVE,NP_938033.1_EVE_snv_gf_24886,4238,2104,110,1994,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_938033.1_EVE_snv_gf_24886.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_938033.1_EVE_snv_gf_24886.csv
NP_620689.1,EVE,NP_620689.1_EVE_snv_gf_24897,4493,2390,105,2285,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_620689.1_EVE_snv_gf_24897.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_620689.1_EVE_snv_gf_24897.csv
NP_057116.2,EVE,NP_057116.2_EVE_snv_gf_24899,2878,2087,53,2034,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_057116.2_EVE_snv_gf_24899.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_057116.2_EVE_snv_gf_24899.csv
NP_001277152.2,EVE,NP_001277152.2_EVE_snv_gf_24901,14936,11965,782,11183,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001277152.2_EVE_snv_gf_24901.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001277152.2_EVE_snv_gf_24901.csv
NP_004168.1,EVE,NP_004168.1_EVE_snv_gf_24905,2320,2007,148,1859,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004168.1_EVE_snv_gf_24905.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_004168.1_EVE_snv_gf_24905.csv
NP_001164185.1,EVE,NP_001164185.1_EVE_snv_gf_24927,7234,5758,665,5093,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001164185.1_EVE_snv_gf_24927.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001164185.1_EVE_snv_gf_24927.csv
NP_066545.3,EVE,NP_066545.3_EVE_snv_gf_24941,1575,1498,115,1383,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_066545.3_EVE_snv_gf_24941.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_066545.3_EVE_snv_gf_24941.csv
NP_001157940.1,EVE,NP_001157940.1_EVE_snv_gf_24943,3143,1287,79,1208,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001157940.1_EVE_snv_gf_24943.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_001157940.1_EVE_snv_gf_24943.csv
NP_115964.2,EVE,NP_115964.2_EVE_snv_gf_24947,4292,2377,217,2160,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115964.2_EVE_snv_gf_24947.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_115964.2_EVE_snv_gf_24947.csv
NP_006177.1,EVE,NP_006177.1_EVE_snv_gf_24951,4768,2816,156,2660,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006177.1_EVE_snv_gf_24951.csv,data/model_score_files/popEVE_snv_gap_filter_training_files_20240427/NP_006177.1_EVE_snv_gf_24951.csv
